park,lng,lat,farm,secret,server,ident
12369,-123.332626,38.566698,3,e7538ab0cf,2847,9221965201
12369,-123.332626,38.566698,3,7b881624d0,2879,9224704714
12369,-123.332626,38.566698,8,d1d8da6080,7329,9224733056
12369,-123.332626,38.566698,6,91fbed3fc5,5540,9221959361
12369,-123.332626,38.566698,6,3f67d40155,5549,9221950339
12369,-123.332626,38.566698,4,8360efed97,3684,9221969763
12369,-123.332626,38.566698,4,f587bbeec3,3779,9224740114
12369,-123.332626,38.566698,3,cc65bf384b,2818,9224743360
12369,-123.320438,38.560498,8,f2bd8476f5,7378,9211970426
12369,-123.339303,38.574205,9,617529732f,8257,8691003675
12369,-123.338759,38.572347,9,f52a8edf12,8259,8691003361
12369,-123.332006,38.566152,9,768372097c,8242,8649626079
12369,-123.335094,38.580504,9,7c0943f3a2,8243,8590456930
12369,-123.33606,38.580982,9,65f168be6b,8109,8589091637
12369,-123.335705,38.580597,9,4ac42738ec,8092,8589091439
12369,-123.336371,38.576042,9,722b9db14e,8090,8537865743
12369,-123.334334,38.576166,9,b1d29533c9,8238,8538973520
12369,-123.339167,38.575666,9,be470c1827,8529,8537865487
12369,-123.339167,38.575666,9,8bce4d4270,8511,8537865219
12369,-123.339334,38.575666,9,ca9928b05b,8381,8487523540
12369,-123.334334,38.576166,9,475c6b745f,8530,8487518708
12369,-123.339334,38.5755,9,99428f9024,8530,8487521474
12369,-123.339167,38.575666,9,fafb32e2f0,8518,8486430105
12369,-123.339,38.575666,9,b8dbc2a865,8524,8486428831
12369,-123.31937,38.570233,9,ebba63d7da,8202,8203702910
12369,-123.322906,38.561589,9,4a26848544,8208,8201342375
12369,-123.322048,38.560582,9,a2b608397d,8488,8201345207
12369,-123.318487,38.569005,9,e1d9ef0aed,8210,8153083373
12369,-123.316512,38.569416,8,f75d635206,7280,8153110830
12369,-123.333485,38.567126,9,188dccbfd0,8056,8087979971
12369,-123.331832,38.565683,9,9826b8a994,8323,8087902514
12369,-123.331918,38.565498,9,338439658d,8456,8052884525
12369,-123.325,38.568167,9,3ec73c9e12,8038,8037574883
12369,-123.324,38.570167,9,d6ab560fc3,8317,8036409142
12369,-123.325333,38.568333,9,195300bf99,8313,8036414690
12369,-123.335781,38.587088,9,d42f9af7b2,8445,7941822708
12369,-123.319355,38.566002,9,af917864f4,8442,7881100778
12371,-123.073222,38.370049,4,d313af5535,3809,9288205063
12371,-123.073227,38.369876,4,84520ba8fe,3775,9290985512
12371,-123.073359,38.369721,3,1421a66144,2828,9288206833
12371,-123.070278,38.363888,4,16e6be2b7a,3797,9284996847
12371,-123.0758,38.3718,6,0fd9ee7807,5328,9106149574
12371,-123.0758,38.3718,6,02b83d0ef2,5514,9106155186
12371,-123.0758,38.3718,6,acc43b9b05,5541,9103868245
12371,-123.0758,38.3718,3,feed276a83,2881,9106137064
12371,-123.0758,38.3718,6,f6fdf444d7,5451,9103914003
12371,-123.0758,38.3718,8,5f2a87f27d,7360,9104621368
12371,-123.0758,38.3718,6,18878c4278,5339,9104597084
12371,-123.0758,38.3718,8,ec00d90f7b,7421,9102384301
12371,-123.0758,38.3718,8,50e766a6ff,7396,9101546215
12371,-123.0689,38.3616,3,8a544d6da8,2844,9101570055
12371,-123.0758,38.3718,4,db8e77721d,3827,9101560185
12371,-123.0689,38.3616,6,2331186558,5550,9103830890
12371,-123.0689,38.3616,3,5c28674c7d,2865,9101590733
12371,-123.063334,38.378,9,37ec1ce5af,8409,9029362590
12371,-123.066334,38.376,8,6e22f178c5,7352,9027130463
12371,-123.066334,38.376,3,20f52ca926,2868,9027130175
12371,-123.070667,38.3645,4,e137b9a4db,3801,9027137553
12371,-123.063334,38.378,4,39bdd74f49,3753,9027135705
12371,-123.063334,38.378,6,d7bb478317,5344,9027134395
12371,-123.063334,38.378,8,dfcb01d577,7285,9027134145
12371,-123.063334,38.378,6,b4ff755b53,5332,9029362164
12371,-123.080667,38.377833,4,5e6cdddc63,3688,9025924761
12371,-123.080667,38.377833,8,d09c32cbb3,7407,9028155954
12371,-123.080667,38.377833,4,339d7327af,3665,9025935769
12371,-123.080667,38.377833,8,6b33dc785f,7348,9028153172
12371,-123.080667,38.377833,6,5eee282cf8,5445,9025926025
12371,-123.0805,38.378,8,289c7ab626,7286,9028173608
12371,-123.080834,38.377833,8,6f499de4b9,7340,9025951979
12371,-123.080667,38.377833,8,ba9fe8c044,7370,9028151482
12371,-123.0615,38.3775,4,7897d0697c,3734,9025945815
12371,-123.080667,38.377833,9,af33a4d953,8395,9028164820
12371,-123.080667,38.377833,4,1a24b8abde,3772,9028165726
12371,-123.080667,38.377833,6,26ea370e01,5331,9025920787
12371,-123.080667,38.377833,8,f634ed6059,7318,9025940897
12371,-123.080667,38.377666,6,624fb1c563,5452,9028169122
12371,-123.080834,38.377833,8,c45e500e2d,7326,9025952847
12371,-123.070167,38.377,6,19853d5927,5321,9028178508
12371,-123.0615,38.3775,4,44d70d7efd,3673,9025946453
12371,-123.080667,38.377666,4,99224d4385,3770,9025938695
12371,-123.080667,38.377833,9,eb6eee3ca1,8419,9025934047
12371,-123.080667,38.377833,6,fcbe726123,5335,9028152344
12371,-123.080667,38.377833,4,b4cacb2967,3822,9028152824
12371,-123.080667,38.377833,6,b1c7bd5345,5326,9028154130
12371,-123.078667,38.370666,4,61b9fbf089,3684,9025945441
12371,-123.080667,38.377833,3,4caf896dd1,2846,9028167042
12371,-123.080667,38.378,3,c9c9ca4a00,2833,9025942289
12371,-123.080667,38.378,9,6b18b7d3b6,8406,9028172846
12371,-123.080667,38.377833,8,f842752340,7282,9028155332
12371,-123.080667,38.377666,8,a3b47e4eee,7391,9028168070
12371,-123.080667,38.377666,8,e5e8139f8a,7393,9025940365
12371,-123.080667,38.377833,9,3c6a3a1865,8135,9028151786
12371,-123.080667,38.377833,3,eacc7d40d9,2871,9028150544
12371,-123.0805,38.378,4,c559729a1f,3833,9025944081
12371,-123.080667,38.377666,4,d80849eb40,3783,9028168382
12371,-123.080667,38.377833,4,f54dc077e3,3717,9025941487
12371,-123.067834,38.377,6,96dca34165,5323,9025944775
12371,-123.080667,38.377666,3,2aa8fdf6d1,2845,9028167352
12371,-123.080667,38.377666,6,bc17c9f9b0,5340,9025939199
12371,-123.0805,38.378166,4,2e23a5c4b8,3825,9025944595
12371,-123.080667,38.377833,4,0ebeeb569e,3818,9028154760
12371,-123.0805,38.378,4,42d276dcfc,3682,9025943301
12371,-123.067248,38.360544,8,3f3e8edd45,7314,9026816702
12371,-123.080678,38.377813,8,2afd2b45fe,7307,9024567861
12371,-123.080678,38.377813,3,085ce91dfd,2835,9024568185
12371,-123.080678,38.377813,8,1d57b4a20d,7313,9024567947
12371,-123.080678,38.377813,4,1a67cf765c,3673,9026793802
12371,-123.067248,38.360544,3,14d6078499,2879,9024590941
12371,-123.080681,38.377813,4,ee3e8e6163,3714,9024568259
12371,-123.069534,38.362656,4,29b89cbb30,3765,9025641538
12371,-123.066539,38.359488,8,143c3fdfc8,7400,9020993517
12371,-123.066539,38.359488,8,bc1736c45a,7353,9020993597
12371,-123.071,38.364666,3,931f3541b8,2878,9020748910
12371,-123.069667,38.363,6,b60a55aa4b,5445,9018520673
12371,-123.064334,38.375,8,38e7bfa6f6,7306,9018568939
12371,-123.071,38.364666,4,a86d0e4897,3829,9018519839
12371,-123.066587,38.351911,4,c18c9ce54b,3701,8944658864
12371,-123.066587,38.351911,9,e055a5bcbd,8550,8944657746
12371,-123.07022,38.362656,8,295080734f,7414,8890023961
12371,-123.074319,38.369958,9,b2349a9049,8420,8884780233
12371,-123.068697,38.361041,6,515a304af2,5460,8811369061
12371,-123.068697,38.361041,9,c45fcff3ab,8534,8763704030
12371,-123.068697,38.361041,8,ee67ae6330,7297,8763705606
12371,-123.068697,38.361041,9,853523b415,8257,8758987100
12371,-123.070139,38.363575,3,27a9306041,2875,8755158723
12371,-123.0675,38.3525,3,a4708e10e1,2848,8750924877
12371,-123.067612,38.358622,4,67f7915661,3768,8749142835
12371,-123.067612,38.358622,8,43f48f3f42,7417,8749141527
12371,-123.070166,38.331166,8,27bd32f538,7303,8744765823
12371,-123.068833,38.337833,8,a4e7b19d04,7308,8744765055
12371,-123.068666,38.337833,8,e388dbcf9f,7324,8745884546
12371,-123.076184,38.371727,8,3fc5b98937,7289,8716891432
12371,-123.076037,38.371761,8,277b170238,7286,8716891932
12371,-123.067967,38.355169,9,2efaa976ff,8123,8638812870
12371,-123.067967,38.355169,9,4f1ac1866f,8117,8638812062
12371,-123.067967,38.355169,9,73567ddd17,8395,8638814862
12371,-123.067967,38.355169,9,023194c191,8243,8637709155
12371,-123.067967,38.355169,9,0be81484c7,8523,8638811266
12371,-123.067967,38.355169,9,4e7a177991,8398,8637713247
12371,-123.067967,38.355169,9,d99a50dd58,8110,8637711107
12371,-123.067967,38.355169,9,d588ac25e0,8384,8637712659
12371,-123.067967,38.355169,9,0dcdd860a7,8530,8638816390
12371,-123.067967,38.355169,9,4a1f4009ae,8239,8637714311
12371,-123.074834,38.373333,9,448bc37b86,8381,8580941939
12371,-123.068697,38.361041,9,2af75bef4d,8374,8576057133
12371,-123.068697,38.361041,9,aaa042277f,8234,8576057253
12371,-123.068697,38.361041,9,1de0412a00,8086,8576056981
12371,-123.068697,38.361041,9,cef3fb4dc7,8382,8577155682
12371,-123.068697,38.361041,9,4a4f2e6f68,8226,8576057159
12371,-123.068697,38.361041,9,f86f98c776,8087,8576057289
12371,-123.068697,38.361041,9,05a00a004d,8249,8577155392
12371,-123.068697,38.361041,9,719fcdbba7,8093,8577155498
12371,-123.068697,38.361041,9,275cc7af89,8248,8577155654
12371,-123.068697,38.361041,9,0f30361fdc,8235,8576057225
12371,-123.0655,38.3595,9,6b0c5a9509,8251,8553040721
12371,-123.074331,38.370189,9,c4a2d8a7f2,8366,8545910123
12371,-123.070907,38.364423,9,8d3092b413,8367,8490013665
12371,-123.068309,38.36347,9,cc779b0ae9,8250,8482893051
12371,-123.062249,38.350815,9,e75a4c43ac,8112,8464569225
12371,-123.062249,38.350815,9,a810ba53cb,8108,8464560505
12371,-123.076214,38.371716,9,563c8ffa15,8093,8463221764
12371,-123.068547,38.360183,9,be527df60e,8081,8401181426
12371,-123.070027,38.363296,9,f4476091bc,8047,8401225934
12371,-123.068375,38.359981,9,d67b3eb73f,8499,8400103039
12371,-123.068654,38.360334,9,0ecb5d697c,8185,8400113337
12371,-123.06919,38.361916,9,860d7e1f19,8362,8401233492
12371,-123.068568,38.360267,9,e4f81e31d7,8512,8401211224
12371,-123.066444,38.357272,9,9f355cbffd,8351,8394978739
12371,-123.080241,38.321878,9,c48d6bb2be,8515,8368331387
12371,-123.079833,38.321844,9,60dfd8a63a,8053,8368338413
12371,-123.07949,38.321912,9,5c0bdf18e5,8074,8369405604
12371,-123.07919,38.320447,9,eb9961338f,8330,8369409532
12371,-123.080112,38.321895,9,685348c731,8323,8369398720
12371,-123.080306,38.321928,9,3d612965b2,8236,8369396072
12371,-123.079876,38.322097,9,e1447faba3,8365,8369404784
12371,-123.079168,38.32107,9,542f73572d,8508,8368343355
12371,-123.08067,38.322013,9,cf46a9af39,8335,8369399616
12371,-123.079082,38.321558,9,d0e489e3c8,8225,8368342633
12371,-123.080198,38.321996,9,20d07944c2,8498,8369397690
12371,-123.080906,38.321912,9,61cc3f94d1,8463,8369391016
12371,-123.081743,38.321827,9,090c779896,8215,8368324701
12371,-123.08037,38.321945,9,0e64890678,8503,8369392020
12371,-123.081765,38.322029,9,13ec4876d8,8051,8368327661
12371,-123.081142,38.321827,9,5621fe955a,8083,8369389446
12371,-123.080306,38.321945,9,63eaa3542b,8080,8369394864
12371,-123.081743,38.321895,9,095a456b84,8325,8369388786
12371,-123.081035,38.322333,9,05a4ed9549,8083,8368328521
12371,-123.080713,38.321272,9,aea25e90c5,8226,8368227085
12371,-123.083546,38.322602,9,08bffe5776,8085,8369297696
12371,-123.068675,38.361849,9,94afb38768,8363,8360562602
12371,-123.068493,38.360705,9,4c99a89ca5,8043,8359496537
12371,-123.070248,38.363386,9,134891e10d,8074,8311679419
12371,-123.080333,38.377833,9,c1d46af02c,8072,8308522956
12371,-123.074666,38.371333,9,171202d602,8500,8302556928
12371,-123.070237,38.36354,9,6869514162,8497,8297734307
12371,-123.066333,38.355333,9,a2a5a8a93d,8362,8257765553
12371,-123.066,38.3555,9,d9eedbc42d,8209,8258836276
12371,-123.066167,38.355333,9,0ef2e8d16f,8346,8257769373
12371,-123.066167,38.355333,9,086cd0b260,8080,8258831100
12371,-123.066333,38.355333,9,1d1563f2ff,8058,8257766487
12371,-123.0655,38.351667,9,9de6f26173,8209,8257768955
12371,-123.066333,38.355333,9,884a961ef5,8477,8257767083
12371,-123.066167,38.355333,9,971ecc0f76,8485,8257763125
12371,-123.066,38.355333,9,b66d49e509,8360,8258832050
12371,-123.066333,38.355333,9,f96b3ba301,8210,8258496372
12371,-123.066333,38.355333,9,0c10d09c0c,8348,8257428369
12371,-123.066,38.3555,9,ba4f00a2c3,8082,8257429461
12371,-123.066167,38.355333,9,05e19d76e0,8362,8258495472
12371,-123.066167,38.355333,9,68be793672,8084,8257430187
12371,-123.0655,38.351667,9,efd7ec0b93,8355,8258498476
12371,-123.066,38.355333,9,01d6167138,8499,8257427379
12371,-123.066167,38.355333,9,0326253afb,8492,8258494986
12371,-123.066333,38.355333,9,a06caa14de,8206,8258497716
12371,-123.066333,38.355333,9,cbbd1f90ee,8361,8258496674
12371,-123.075667,38.371833,9,1647ed9713,8202,8223485562
12371,-123.068056,38.340833,9,1f3e820bfe,8487,8159256839
12371,-123.067167,38.3575,8,015b8f799d,7119,8156427202
12371,-123.072667,38.368333,8,02232f9eff,7251,8156394533
12371,-123.067935,38.343448,9,31d7ccc27f,8189,8126647905
12371,-123.067935,38.345333,9,d2490094b8,8043,8126674344
12371,-123.066776,38.34673,9,0b55068ae5,8327,8126675118
12371,-123.076007,38.372012,9,9293dec498,8036,8037926875
12371,-123.076007,38.372012,9,0d30181b30,8310,8037906891
12371,-123.0665,38.355833,9,e45a0a30ed,8317,8037590028
12371,-123.0655,38.3595,9,622b84d253,8462,7940292692
12371,-123.074164,38.370072,9,1aea441c45,8281,7829334486
12371,-123.066638,38.355213,9,5feffb9b4e,8303,7756507552
12371,-123.068118,38.356313,8,f0744a4924,7136,7647065994
12371,-123.068375,38.358652,9,ac6cb315da,8022,7640975942
12381,-117.823131,33.565473,3,f967a68feb,2865,9434732891
12381,-117.823131,33.565473,6,70b29ddf4d,5456,9379808968
12381,-117.823131,33.565473,8,2a6062fcfb,7406,9375549860
12381,-117.835541,33.568776,8,7ac1caf14f,7408,9356995641
12381,-117.839433,33.573921,6,59afe32fbf,5494,9347501241
12381,-117.8419,33.578473,8,e5d53b62ed,7438,9346584753
12381,-117.8419,33.578473,4,1640077b94,3713,9346560791
12381,-117.839964,33.573488,6,8cdebc4ae4,5497,9346030609
12381,-117.817919,33.557882,3,955291ce66,2833,9334636571
12381,-117.842667,33.5825,8,062a2dbd69,7436,9294210441
12381,-117.847251,33.586836,4,a04ae482c1,3808,9279776665
12381,-117.847251,33.586836,4,38f8261fb2,3762,9282557766
12381,-117.847251,33.586836,3,1a73107039,2824,9282556946
12381,-117.847251,33.586836,3,14c1be0920,2868,9282558138
12381,-117.847251,33.586836,4,ae857b3f17,3759,9279775953
12381,-117.847251,33.586836,8,c7b67f3e47,7294,9282573614
12381,-117.847251,33.586836,6,d9112ddbed,5499,9282574176
12381,-117.84,33.573666,4,06fbc6052c,3672,9281046622
12381,-117.840334,33.574166,6,2e6d5d493c,5329,9278268847
12381,-117.8405,33.573833,6,128d49e6c8,5480,9278263415
12381,-117.831308,33.568199,3,8cfa080743,2863,9251212709
12381,-117.840326,33.574333,3,04494824a8,2806,9253403562
12381,-117.844224,33.587583,6,1d4ab93f8c,5529,9242354656
12381,-117.8225,33.560833,8,bd57f11f28,7285,9229477995
12381,-117.819,33.561166,3,c09a8ff935,2860,9229450117
12381,-117.835667,33.569166,6,2894c7c2f9,5334,9222647761
12381,-117.835667,33.569166,6,77b37ab738,5511,9225427916
12381,-117.838667,33.572,4,9b73a9bc6c,3673,9225324326
12381,-117.8355,33.569,3,7a95243257,2874,9225322364
12381,-117.830667,33.565166,4,a89535d89c,3742,9222654133
12381,-117.840167,33.5745,6,2d7e79457d,5350,9225327254
12381,-117.8305,33.5655,6,d20ff8d26f,5546,9222656055
12381,-117.838667,33.572,4,ed106871e8,3753,9222548371
12381,-117.8325,33.569666,8,e522d74d44,7322,9225383842
12381,-117.839334,33.574,4,6d68bc5d63,3684,9222552079
12381,-117.8355,33.569,8,c7d57b7146,7426,9225323198
12381,-117.840167,33.5745,8,5f9dbc58e0,7340,9222549337
12381,-117.833167,33.566166,6,5669442eec,5340,9225430342
12381,-117.830834,33.565166,4,105c17b0a1,3728,9225431646
12381,-117.8305,33.5655,8,edeee4deec,7381,9225433894
12381,-117.84,33.5745,3,0794b1de66,2821,9225420348
12381,-117.8325,33.5695,4,7ee1a25a2d,3672,9222603987
12381,-117.840834,33.574833,3,d408664e8d,2846,9222644625
12381,-117.834334,33.568166,4,1dfc6a59c5,3678,9225428940
12381,-117.835667,33.569166,8,af020e82fd,7435,9225421748
12381,-117.825622,33.568575,4,c8e7762688,3689,9207226943
12381,-117.840495,33.574102,8,454cb47bdb,7328,9196253382
12381,-117.840495,33.574102,8,7d6ae1417f,7325,9193458281
12381,-117.840495,33.574102,8,22a3e65c59,7378,9196248834
12381,-117.840495,33.574102,6,8af5ee5ccc,5336,9196254614
12381,-117.825622,33.568575,4,e4a6c21e40,3727,9171151096
12381,-117.825622,33.568575,8,69db00d4f4,7377,9171127556
12381,-117.825622,33.568575,3,8220b156d4,2892,9166057977
12381,-117.839964,33.573488,4,644c3a9d0f,3826,9162210129
12381,-117.839964,33.573488,4,828906780c,3823,9162210003
12381,-117.839964,33.573488,8,4212ef165d,7375,9164431982
12381,-117.839964,33.573488,3,b394ded561,2856,9162209843
12381,-117.839964,33.573488,6,54bb3333fa,5498,9164432198
12381,-117.839964,33.573488,6,504afc65dd,5482,9162209943
12381,-117.839964,33.573488,6,b386451e45,5484,9162209873
12381,-117.839964,33.573488,6,b34d1c7da7,5511,9164432108
12381,-117.839964,33.573488,6,654ab2c24e,5442,9162210061
12381,-117.834318,33.57062,4,878334a721,3682,9164192750
12381,-117.834318,33.57062,4,890741cdf9,3706,9161901529
12381,-117.839964,33.573488,8,5985fda031,7401,9150210131
12381,-117.839964,33.573488,8,079321d741,7303,9150210067
12381,-117.839964,33.573488,8,8f3e9f30b6,7295,9150210293
12381,-117.839964,33.573488,3,05277a8f9e,2825,9150209277
12381,-117.839964,33.573488,8,b62cdcbd76,7351,9142259495
12381,-117.839964,33.573488,3,74e6b1d835,2815,9142258121
12381,-117.839964,33.573488,4,411596afa7,3815,9142259019
12381,-117.839964,33.573488,4,7c57239b98,3770,9144485456
12381,-117.839964,33.573488,3,05d6e28554,2878,9144485020
12381,-117.839964,33.573488,8,5b35634ac6,7339,9137104157
12381,-117.839964,33.573488,4,1af9425ae9,3738,9139330512
12381,-117.839964,33.573488,4,221bbdc727,3723,9137103627
12381,-117.839964,33.573488,4,1f73d12167,3766,9137123337
12381,-117.839964,33.573488,6,6846d6f896,5348,9137104469
12381,-117.839964,33.573488,6,20087ea44d,5323,9139330612
12381,-117.839964,33.573488,4,2b65fff0b6,3773,9139349710
12381,-117.839964,33.573488,4,0396eb24df,3760,9139349656
12381,-117.839964,33.573488,4,22ceee1121,3797,9139329898
12381,-117.839964,33.573488,4,18309321a0,3820,9139330044
12381,-117.839964,33.573488,8,19b1e5a83c,7442,9139349744
12381,-117.839964,33.573488,8,f6c85c21aa,7323,9139330706
12381,-117.839964,33.573488,8,6614e02671,7338,9139330494
12381,-117.839964,33.573488,8,e92136a9fe,7419,9129072207
12381,-117.839964,33.573488,3,6fc495ab9c,2815,9129072011
12381,-117.839964,33.573488,4,c9b12dda66,3752,9129072303
12381,-117.839964,33.573488,4,a19a03cf53,3759,9129072495
12381,-117.839964,33.573488,3,3daa620110,2884,9129072443
12381,-117.839964,33.573488,4,64de7203f8,3809,9131282664
12381,-117.839964,33.573488,4,a7010773d7,3674,9131283356
12381,-117.839964,33.573488,6,b6bdef5620,5542,9129071657
12381,-117.839964,33.573488,4,e7022de1e1,3690,9131282818
12381,-117.839964,33.573488,4,a7fc4a6575,3799,9129071287
12381,-117.839964,33.573488,3,739edbdff2,2805,9129072559
12381,-117.839964,33.573488,8,e25398dc67,7440,9131283422
12381,-117.839964,33.573488,8,3d2d5fdebb,7372,9131283398
12381,-117.839964,33.573488,6,79c3a91e64,5462,9131283332
12381,-117.839964,33.573488,4,403b77d2e2,3790,9129071323
12381,-117.839964,33.573488,3,6f9f5a5614,2884,9129071233
12381,-117.839998,33.574338,8,df61092e00,7359,9107384751
12381,-117.840103,33.573688,6,4d7a3c6d9b,5467,9107382343
12381,-117.839964,33.573488,3,ce9ab37a62,2889,9107386539
12381,-117.840081,33.573683,6,8dd6a3aee1,5521,9109609892
12381,-117.840103,33.573688,8,473c6cd80c,7371,9109608448
12381,-117.839806,33.573905,3,fb6a6c1977,2808,9109611136
12381,-117.840098,33.573708,4,ca401e1240,3681,9107383389
12381,-117.83982,33.573927,8,2ea503481d,7441,9107385415
12381,-117.839964,33.573488,3,518cdbae69,2888,9107386743
12381,-117.840098,33.5737,3,1f2ff13278,2821,9109608890
12381,-117.8401,33.573691,3,cb12d898f8,2870,9107382867
12381,-117.840081,33.573683,3,1e2944621c,2879,9107384555
12381,-117.839964,33.573488,6,f1fc552cd2,5339,9109611576
12381,-117.840017,33.574344,4,e9d49b93cf,3757,9109610754
12381,-117.840084,33.573683,8,2515842aca,7360,9107383573
12381,-117.839964,33.573488,3,47cffdc143,2877,9107386319
12381,-117.839964,33.573488,8,405c8bdc3c,7382,9102839177
12381,-117.839964,33.573488,8,1afeff3537,7330,9105065876
12381,-117.839964,33.573488,4,b47cc9238c,3825,9102839727
12381,-117.839964,33.573488,8,e2e8eca5b2,7344,9105066176
12381,-117.839964,33.573488,6,972d05f108,5550,9102839691
12381,-117.839964,33.573488,4,b83e5c41cd,3672,9105066016
12381,-117.839964,33.573488,4,11153b7034,3762,9105066064
12381,-117.839964,33.573488,4,081dfb8c7b,3762,9105066336
12381,-117.839964,33.573488,4,c460eba56f,3832,9105066192
12381,-117.839964,33.573488,8,078a863806,7448,9105066294
12381,-117.839964,33.573488,8,37ee9cfd7a,7409,9102839533
12381,-117.839964,33.573488,3,f4a0e5d918,2892,9102776223
12381,-117.839964,33.573488,6,b59b970951,5485,9102776799
12381,-117.839964,33.573488,3,1b478a3e40,2875,9105003492
12381,-117.839964,33.573488,6,efabf6b9a7,5321,9105004158
12381,-117.839964,33.573488,3,694d760526,2847,9105003620
12381,-117.839964,33.573488,8,3fb80eba81,7371,9102776533
12381,-117.839964,33.573488,4,f02373d862,3814,9105003660
12381,-117.839964,33.573488,6,25dba8f4bd,5453,9102776347
12381,-117.839964,33.573488,4,bb40c35066,3738,9102776563
12381,-117.839964,33.573488,6,18766e562d,5483,9102776711
12381,-117.839964,33.573488,8,a6c40f4976,7369,9102776673
12381,-117.839964,33.573488,4,8fbe9a45b4,3833,9105003920
12381,-117.839964,33.573488,3,93dd4fe63c,2875,9102776845
12381,-117.839964,33.573488,6,0750a47087,5541,9102776605
12381,-117.839964,33.573488,4,9514e93edc,3693,9105004070
12381,-117.839964,33.573488,4,36ee35bd57,3702,9105004114
12381,-117.839964,33.573488,4,58c49497b4,3755,9102776633
12381,-117.839964,33.573488,8,fc0f917b4c,7391,9102501095
12381,-117.839964,33.573488,4,3295630b5d,3690,9104728334
12381,-117.839964,33.573488,4,49f537be74,3712,9102501077
12381,-117.839964,33.573488,4,828a161590,3715,9102501003
12381,-117.839964,33.573488,8,d42f613406,7362,9104728534
12381,-117.839964,33.573488,8,5b0ca583d8,7351,9104728630
12381,-117.839964,33.573488,3,bd1c596f8c,2813,9102501193
12381,-117.839964,33.573488,3,4ff5b24828,2874,9102500825
12381,-117.839964,33.573488,8,0f9b240eff,7355,9104272042
12381,-117.839964,33.573488,8,ccb84ffb2d,7395,9104271324
12381,-117.839964,33.573488,3,4e7e4a35b9,2837,9102046135
12381,-117.839964,33.573488,6,41a132b3df,5324,9104271086
12381,-117.839964,33.573488,6,56b7db3a1c,5336,9104271246
12381,-117.839964,33.573488,6,5a8d586562,5325,9102045213
12381,-117.839964,33.573488,6,2dbb8e485f,5537,9102045745
12381,-117.839964,33.573488,8,66730d42dc,7448,9104272154
12381,-117.839964,33.573488,4,6c30492940,3790,9102045797
12381,-117.839964,33.573488,8,857d2a1b8a,7321,9104272250
12381,-117.839964,33.573488,8,fc2bab9979,7374,9102045345
12381,-117.833325,33.566375,3,0edd5497b6,2876,9098902764
12381,-117.839964,33.573488,8,25526b9a49,7323,9095005839
12381,-117.839964,33.573488,8,4f89830983,7357,9097235464
12381,-117.839964,33.573488,3,56d7d9d47d,2823,9097235246
12381,-117.839964,33.573488,6,30853aa996,5503,9095006059
12381,-117.839964,33.573488,4,9877c029e5,3760,9095005523
12381,-117.839964,33.573488,8,5bb73407dc,7450,9095005309
12381,-117.839964,33.573488,8,370ffda6d5,7329,9095005821
12381,-117.839964,33.573488,8,bba8b13295,7284,9095005961
12381,-117.839964,33.573488,4,89dca18815,3833,9095006035
12381,-117.839964,33.573488,3,50e38363c2,2811,9095005707
12381,-117.839964,33.573488,4,9280a9ec0b,3833,9097235340
12381,-117.839964,33.573488,6,c12f93046e,5466,9095005673
12381,-117.839964,33.573488,6,e5b2f4a25c,5479,9095005635
12381,-117.839964,33.573488,8,477075ba36,7406,9097235648
12381,-117.839964,33.573488,8,a7cae702b7,7296,9097235124
12381,-117.839964,33.573488,8,79f3461f2e,7317,9095005903
12381,-117.839964,33.573488,8,88dbc21c18,7454,9097235380
12381,-117.839964,33.573488,3,67f0e384c0,2813,9097235490
12381,-117.839964,33.573488,6,9922533a1d,5508,9097235568
12381,-117.839964,33.573488,4,48c87a22fc,3826,9095006087
12381,-117.839964,33.573488,4,fd178f1bca,3800,9095005913
12381,-117.839964,33.573488,3,9f56e16b1b,2851,9095005295
12381,-117.835879,33.569147,6,19ef5ca044,5544,9091801533
12381,-117.835879,33.569147,4,ec675d1fc2,3792,9091397443
12381,-117.821084,33.561253,6,380446490f,5536,9084858886
12381,-117.836683,33.569907,3,e3849f18e2,2828,9080577753
12381,-117.837189,33.570398,6,26e5a3dc0f,5503,9082800662
12381,-117.840327,33.574333,8,02220e9cea,7304,9069535578
12381,-117.849425,33.57813,3,dbb34fdfae,2829,9060814560
12381,-117.849387,33.578425,8,ff880194b7,7340,9060813356
12381,-117.849442,33.578108,4,e9b06c120a,3771,9058589467
12381,-117.849389,33.578416,3,bb0c9c1ca7,2884,9058588209
12381,-117.846814,33.577277,4,78434c42db,3686,9060818556
12381,-117.849442,33.578127,8,da86535107,7298,9060814160
12381,-117.822639,33.564754,6,2c00360c3d,5447,9052516227
12381,-117.839433,33.57392,8,44d9b51bee,7346,9049150524
12381,-117.82,33.562666,8,c8754a7463,7436,9042221755
12381,-117.82,33.562666,8,3c0ef8e869,7291,9042219219
12381,-117.82,33.562666,3,e8b7475c1f,2818,9044446338
12381,-117.819834,33.561666,3,d845f1726a,2888,9044376836
12381,-117.817334,33.561666,8,5a41464a18,7367,9042159367
12381,-117.8175,33.561666,3,18bdaa4fbe,2839,9042157033
12381,-117.817334,33.560333,3,932bc05469,2860,9044270862
12381,-117.817334,33.560333,4,eb2b09b6f1,3828,9042054545
12381,-117.817334,33.560333,4,86d5fcf505,3682,9044268668
12381,-117.817334,33.560333,3,f6c4b21eda,2856,9044273052
